Seq,Unit,Dropout,LR,Batch Size,Epoch,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
36,[64],0.4,0.002,32,20,114.66311693,15.87448351,4.08416738,0.01477783,0.87900767,15.14328676,3.7734005,0.00905911,0.27519182
36,[64],0.2,0.0001,32,25,153.48663306,16.08575384,4.44745503,0.01537435,0.87576571,15.41081424,4.5223805,0.01022065,0.24935609
36,[64],0.2,0.0005,32,16,96.77069449,15.96228907,4.25362524,0.01508753,0.87766549,15.47533968,4.76288145,0.01058344,0.243057
36,[64],0.2,0.002,32,6,34.49228239,16.33393474,4.96872879,0.01621938,0.87190261,15.1522815,3.81047497,0.00910434,0.27433052
36,"[64, 32]",0.4,0.0001,32,39,297.96877551,16.45054824,5.66635405,0.01736648,0.87006702,15.57731307,4.55051757,0.01026162,0.23304852
36,"[64, 32]",0.4,0.0005,32,11,86.3166368,16.45213531,5.26210683,0.0165899,0.87004195,15.61905245,5.39948823,0.01154164,0.22893292
36,"[64, 32]",0.4,0.002,32,18,137.64304519,21.00928089,12.93634761,0.0299653,0.78807558,15.01488926,2.87510326,0.00769365,0.28743078
36,"[64, 32]",0.2,0.0001,32,36,287.99383259,16.03374833,4.59706343,0.01568298,0.87656772,15.4236207,3.95862555,0.0093779,0.24810799
36,"[64, 32]",0.2,0.0005,32,21,162.03725076,16.0887968,4.99907131,0.01639093,0.87571871,15.25613035,3.87523296,0.00922088,0.26434943
36,"[64, 32]",0.2,0.002,32,11,85.93215346,15.98563793,4.28092332,0.01512872,0.87730734,15.23615692,4.47888278,0.01013444,0.26627441
