Tanggal,ID_Raw,ID_Cleaned,Pukul,Katulampa (air),Katulampa (cuaca),Depok (air),Depok (cuaca),Manggarai (air),Manggarai (cuaca),Karet (air),Karet (cuaca),Krukut (air),Krukut (cuaca),Pesanggrahan (air),Pesanggrahan (cuaca),Angke (air),Angke (cuaca),Pluit (air),Pluit (cuaca),Pasar Ikan (air),Pasar Ikan (cuaca),Cipinang (air),Cipinang (cuaca),Sunter (air),Sunter (cuaca),Pulo Gadung (air),Pulo Gadung (cuaca)
15/05/2022,5468,5207,03:00,10,Mendung,80,Mendung Tipis,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-190,Terang,190,Terang,105,Terang,90,Terang,330,Terang
15/05/2022,5467,5208,04:00,10,Mendung,80,Mendung Tipis,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-190,Terang,180,Terang,105,Terang,90,Terang,330,Terang
15/05/2022,5466,5209,05:00,10,Mendung,80,Mendung Tipis,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-185,Terang,170,Terang,105,Terang,90,Terang,330,Terang
15/05/2022,5465,5210,06:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-185,Terang,170,Terang,105,Terang,90,Terang,330,Terang
15/05/2022,5464,5211,07:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-185,Terang,170,Terang,90,Terang,90,Terang,330,Terang
15/05/2022,5463,5212,08:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-185,Terang,170,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5462,5213,09:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-180,Terang,172,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5461,5214,10:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-175,Terang,167,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5460,5215,11:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-175,Terang,168,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5459,5216,12:00,10,Terang,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-175,Terang,178,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5458,5217,13:00,10,Gerimis,80,Terang,590,Terang,250,Terang,30,Terang,60,Terang,40,Terang,-175,Terang,175,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5457,5218,14:00,10,Mendung Tipis,80,Terang,590,Mendung Tipis,250,Mendung Tipis,30,Mendung,60,Terang,40,Terang,-175,Terang,183,Terang,80,Terang,90,Terang,330,Terang
15/05/2022,5456,5219,15:00,10,Mendung Tipis,80,Mendung,590,Mendung,250,Mendung,30,Mendung,60,Gerimis,40,Terang,-175,Terang,190,Terang,80,Mendung,90,Mendung,330,Terang
15/05/2022,5455,5220,16:00,10,Mendung Tipis,80,Hujan,590,Mendung,270,Mendung,30,Hujan,150,Hujan,40,Mendung,-175,Mendung,195,Mendung Tipis,80,Hujan,90,Hujan,330,Mendung
15/05/2022,5454,5221,17:00,10,Mendung Tipis,115,Gerimis,625,Hujan,320,Hujan,60,Gerimis,160,Gerimis,40,Gerimis,-180,Mendung,193,Mendung,80,Hujan,90,Hujan,330,Hujan
15/05/2022,5453,5222,18:00,10,Mendung,90,Mendung,665,Mendung,360,Mendung,100,Mendung,140,Mendung,40,Mendung,-180,Gerimis,208,Gerimis,115,Gerimis,100,Mendung,400,Mendung
15/05/2022,5452,5223,19:00,10,Mendung,90,Mendung,690,Mendung,400,Mendung,110,Mendung,135,Mendung,55,Mendung,-180,Mendung,220,Mendung,115,Mendung,100,Mendung,410,Mendung Tipis
15/05/2022,5451,5224,20:00,20,Gerimis,90,Mendung,695,Mendung,400,Mendung Tipis,100,Mendung,130,Mendung,55,Mendung Tipis,-185,Mendung,230,Mendung,115,Mendung,100,Mendung,400,Mendung Tipis
15/05/2022,5450,5225,21:00,20,Gerimis,85,Mendung,695,Mendung,400,Mendung Tipis,80,Mendung Tipis,100,Mendung,60,Mendung Tipis,-185,Mendung Tipis,233,Mendung,105,Mendung Tipis,100,Mendung Tipis,390,Mendung Tipis
15/05/2022,5449,5226,22:00,20,Mendung,85,Mendung,685,Mendung,400,Mendung Tipis,70,Terang,90,Mendung,60,Mendung Tipis,-185,Mendung Tipis,233,Mendung Tipis,105,Mendung Tipis,100,Mendung Tipis,370,Mendung Tipis
15/05/2022,5448,5227,23:00,30,Mendung,85,Terang,670,Mendung,390,Mendung Tipis,70,Terang,90,Mendung,60,Mendung Tipis,-190,Terang,229,Mendung Tipis,105,Mendung Tipis,100,Terang,360,Terang
16/05/2022,5496,5228,00:00,30,Mendung,85,Terang,650,Mendung,370,Mendung Tipis,60,Terang,90,Mendung,60,Mendung Tipis,-190,Terang,223,Mendung Tipis,105,Mendung Tipis,100,Terang,350,Terang
16/05/2022,5495,5229,01:00,20,Mendung Tipis,85,Terang,640,Mendung,300,Mendung Tipis,60,Terang,80,Mendung,60,Mendung Tipis,-190,Terang,210,Terang,105,Mendung Tipis,100,Terang,350,Terang
16/05/2022,5494,5230,02:00,20,Mendung Tipis,85,Terang,630,Mendung,280,Mendung Tipis,50,Terang,80,Mendung,60,Terang,-185,Terang,205,Terang,105,Mendung Tipis,100,Terang,350,Terang
16/05/2022,5493,5231,03:00,20,Mendung Tipis,85,Terang,625,Mendung,280,Mendung Tipis,50,Terang,60,Terang,60,Terang,-185,Terang,198,Terang,100,Terang,100,Terang,340,Terang
16/05/2022,5492,5232,04:00,20,Mendung Tipis,85,Terang,620,Mendung,300,Mendung Tipis,50,Terang,60,Terang,60,Terang,-185,Terang,180,Terang,100,Terang,100,Terang,340,Terang
16/05/2022,5491,5233,05:00,20,Mendung Tipis,85,Terang,610,Mendung Tipis,300,Mendung Tipis,40,Terang,60,Terang,60,Terang,-185,Terang,163,Terang,100,Terang,100,Terang,330,Terang
16/05/2022,5490,5234,06:00,20,Mendung Tipis,85,Terang,605,Mendung Tipis,300,Terang,40,Terang,60,Terang,60,Terang,-185,Terang,155,Terang,100,Terang,100,Terang,330,Terang
16/05/2022,5489,5235,07:00,20,Mendung Tipis,90,Terang,600,Terang,270,Terang,40,Terang,60,Terang,60,Terang,-185,Terang,150,Terang,100,Terang,100,Terang,330,Terang
16/05/2022,5488,5236,08:00,20,Mendung Tipis,85,Terang,600,Terang,250,Terang,30,Terang,70,Terang,60,Terang,-180,Terang,160,Terang,100,Terang,100,Terang,330,Terang
16/05/2022,5487,5237,09:00,10,Terang,85,Terang,595,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-175,Terang,155,Terang,90,Terang,100,Terang,330,Terang
16/05/2022,5486,5238,10:00,10,Terang,85,Terang,595,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-170,Terang,160,Terang,90,Terang,100,Terang,330,Terang
16/05/2022,5485,5239,11:00,10,Terang,85,Terang,590,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-170,Terang,170,Terang,90,Terang,100,Terang,330,Terang
16/05/2022,5484,5240,12:00,10,Terang,85,Mendung Tipis,595,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-170,Terang,163,Terang,90,Terang,100,Terang,330,Terang
16/05/2022,5483,5241,13:00,10,Terang,85,Terang,600,Hujan,260,Hujan,30,Terang,70,Terang,50,Terang,-170,Terang,176,Terang,90,Terang,100,Terang,330,Terang
16/05/2022,5482,5242,14:00,10,Terang,85,Mendung,620,Gerimis,270,Gerimis,30,Terang,70,Terang,50,Terang,-170,Terang,176,Terang,90,Terang,100,Mendung Tipis,330,Mendung Tipis
16/05/2022,5481,5243,15:00,50,Mendung,85,Mendung,600,Mendung,280,Terang,30,Mendung Tipis,80,Hujan,50,Mendung Tipis,-175,Terang,190,Terang,90,Hujan,100,Hujan,330,Terang
16/05/2022,5480,5244,16:00,40,Gerimis,100,Mendung,600,Mendung,280,Mendung,40,Mendung,90,Mendung,70,Mendung,-175,Mendung,194,Mendung,120,Hujan,100,Hujan,330,Mendung
16/05/2022,5479,5245,17:00,30,Gerimis,90,Gerimis,600,Mendung,270,Mendung,40,Mendung,90,Mendung,110,Mendung,-175,Mendung,200,Mendung,120,Mendung,100,Mendung,330,Mendung
16/05/2022,5478,5246,18:00,20,Gerimis,90,Mendung,610,Mendung Tipis,270,Mendung Tipis,50,Mendung,85,Mendung Tipis,120,Mendung Tipis,-175,Mendung,210,Mendung Tipis,120,Gerimis,120,Gerimis,330,Mendung
16/05/2022,5477,5247,19:00,20,Gerimis,90,Mendung,610,Mendung,260,Mendung,50,Mendung,85,Mendung,130,Mendung,-175,Mendung,225,Mendung,120,Mendung,130,Mendung,330,Mendung
16/05/2022,5476,5248,20:00,20,Mendung,90,Mendung,610,Mendung Tipis,260,Mendung Tipis,50,Mendung Tipis,85,Mendung Tipis,130,Terang,-175,Mendung Tipis,240,Terang,120,Mendung Tipis,130,Mendung Tipis,330,Mendung Tipis
16/05/2022,5475,5249,21:00,20,Mendung,100,Mendung,610,Terang,280,Mendung Tipis,50,Mendung Tipis,80,Mendung Tipis,130,Terang,-175,Mendung,243,Terang,120,Mendung Tipis,130,Mendung Tipis,330,Mendung Tipis
16/05/2022,5474,5250,22:00,20,Mendung,105,Mendung,600,Terang,280,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,125,Terang,-175,Terang,238,Terang,110,Mendung,130,Mendung Tipis,330,Mendung Tipis
16/05/2022,5473,5251,23:00,20,Mendung,105,Mendung,600,Terang,280,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,120,Terang,-175,Terang,235,Mendung Tipis,110,Mendung,130,Mendung Tipis,330,Mendung Tipis
17/05/2022,5521,5252,00:00,20,Mendung,100,Mendung,600,Terang,270,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,125,Terang,-175,Terang,238,Mendung Tipis,110,Mendung Tipis,125,Mendung Tipis,330,Mendung Tipis
17/05/2022,5520,5253,01:00,20,Mendung,100,Mendung,600,Terang,270,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,125,Terang,-175,Terang,230,Mendung Tipis,110,Mendung Tipis,125,Mendung Tipis,330,Mendung Tipis
17/05/2022,5519,5254,02:00,20,Mendung,100,Mendung,600,Terang,270,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,125,Terang,-175,Terang,226,Mendung Tipis,110,Mendung Tipis,125,Mendung Tipis,330,Mendung Tipis
17/05/2022,5518,5255,03:00,20,Mendung Tipis,95,Mendung,600,Terang,260,Mendung Tipis,30,Mendung Tipis,75,Mendung Tipis,120,Terang,-175,Terang,192,Mendung Tipis,110,Mendung Tipis,125,Mendung Tipis,330,Mendung Tipis
17/05/2022,5517,5256,04:00,20,Mendung Tipis,95,Mendung,600,Terang,260,Mendung Tipis,40,Mendung Tipis,75,Mendung Tipis,110,Terang,-175,Terang,190,Terang,110,Mendung Tipis,125,Mendung Tipis,330,Mendung Tipis
17/05/2022,5516,5257,05:00,20,Mendung Tipis,90,Mendung,600,Terang,260,Mendung Tipis,40,Mendung Tipis,75,Mendung Tipis,105,Terang,-175,Terang,175,Terang,110,Mendung Tipis,125,Mendung Tipis,330,Terang
17/05/2022,5515,5258,06:00,20,Mendung Tipis,90,Mendung Tipis,600,Terang,250,Terang,40,Mendung Tipis,70,Terang,100,Terang,-180,Terang,150,Terang,110,Mendung Tipis,110,Mendung Tipis,330,Terang
17/05/2022,5514,5259,07:00,20,Terang,90,Mendung Tipis,600,Terang,250,Mendung Tipis,30,Terang,70,Terang,100,Terang,-180,Terang,150,Terang,90,Mendung Tipis,100,Terang,330,Terang
17/05/2022,5513,5260,08:00,20,Terang,90,Terang,610,Terang,250,Terang,30,Terang,70,Terang,95,Terang,-175,Terang,155,Terang,90,Mendung Tipis,100,Terang,330,Terang
17/05/2022,5512,5261,09:00,20,Terang,90,Terang,610,Terang,260,Terang,30,Terang,70,Terang,95,Terang,-175,Terang,152,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5511,5262,10:00,10,Terang,90,Terang,610,Terang,260,Terang,30,Terang,70,Terang,95,Terang,-175,Terang,164,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5510,5263,11:00,10,Terang,90,Terang,610,Terang,260,Terang,30,Terang,70,Terang,95,Terang,-175,Terang,165,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5509,5264,12:00,20,Terang,90,Terang,610,Terang,260,Terang,30,Terang,70,Terang,90,Terang,-175,Terang,170,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5508,5265,13:00,20,Terang,85,Terang,605,Terang,260,Terang,30,Terang,70,Terang,90,Terang,-175,Terang,170,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5507,5266,14:00,20,Terang,85,Terang,600,Mendung Tipis,260,Gerimis,30,Terang,70,Terang,90,Terang,-175,Terang,180,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5506,5267,15:00,20,Terang,85,Mendung Tipis,600,Mendung Tipis,260,Mendung Tipis,30,Terang,70,Terang,85,Terang,-175,Terang,185,Mendung Tipis,90,Terang,100,Mendung Tipis,330,Terang
17/05/2022,5505,5268,16:00,20,Terang,85,Mendung Tipis,630,Terang,260,Terang,30,Terang,70,Terang,75,Terang,-175,Terang,192,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5504,5269,17:00,20,Mendung,85,Mendung,610,Terang,280,Terang,30,Terang,70,Terang,70,Terang,-175,Terang,200,Terang,90,Terang,100,Terang,330,Terang
17/05/2022,5503,5270,18:00,20,Mendung Tipis,85,Mendung Tipis,605,Terang,280,Terang,30,Mendung Tipis,70,Mendung Tipis,70,Terang,-180,Terang,219,Terang,90,Terang,100,Mendung Tipis,330,Terang
17/05/2022,5502,5271,19:00,20,Mendung Tipis,85,Mendung,605,Terang,270,Terang,30,Mendung Tipis,70,Hujan,70,Terang,-190,Terang,228,Terang,90,Terang,100,Mendung Tipis,330,Terang
17/05/2022,5501,5272,20:00,20,Mendung Tipis,85,Hujan,600,Mendung Tipis,270,Mendung,30,Hujan,120,Hujan,60,Terang,-190,Terang,240,Terang,90,Mendung,100,Mendung Tipis,330,Terang
17/05/2022,5500,5273,21:00,20,Mendung Tipis,100,Hujan,595,Mendung Tipis,270,Mendung,80,Hujan,130,Gerimis,60,Gerimis,-190,Mendung,245,Mendung,90,Mendung,100,Mendung,330,Mendung
17/05/2022,5499,5274,22:00,20,Mendung Tipis,135,Gerimis,595,Mendung Tipis,270,Gerimis,110,Hujan,140,Mendung,60,Mendung,-190,Mendung,250,Mendung,90,Mendung Tipis,100,Mendung,330,Mendung Tipis
17/05/2022,5498,5275,23:00,20,Mendung Tipis,130,Mendung,595,Mendung Tipis,270,Gerimis,120,Gerimis,140,Mendung,60,Mendung,-190,Mendung,244,Mendung,90,Mendung Tipis,100,Mendung,330,Mendung
18/05/2022,5546,5276,00:00,20,Mendung Tipis,110,Mendung Tipis,595,Mendung Tipis,270,Mendung,120,Mendung,145,Mendung,60,Mendung Tipis,-190,Mendung,230,Mendung Tipis,90,Mendung Tipis,100,Mendung,330,Mendung
18/05/2022,5545,5277,01:00,20,Mendung Tipis,100,Terang,595,Mendung Tipis,270,Mendung,100,Mendung Tipis,140,Mendung,60,Mendung Tipis,-190,Mendung,220,Mendung Tipis,90,Mendung Tipis,110,Terang,330,Mendung Tipis
18/05/2022,5544,5278,02:00,20,Mendung Tipis,100,Terang,595,Mendung Tipis,270,Mendung Tipis,80,Mendung Tipis,140,Mendung Tipis,60,Mendung Tipis,-190,Mendung,210,Mendung Tipis,90,Mendung Tipis,100,Terang,330,Mendung Tipis
18/05/2022,5543,5279,03:00,20,Mendung Tipis,100,Mendung Tipis,595,Mendung Tipis,270,Mendung Tipis,70,Terang,140,Mendung,60,Mendung Tipis,-190,Mendung,203,Terang,90,Mendung Tipis,100,Terang,330,Mendung Tipis
18/05/2022,5542,5280,04:00,20,Mendung Tipis,100,Terang,620,Mendung Tipis,280,Terang,70,Terang,140,Mendung,60,Mendung Tipis,-190,Mendung,200,Terang,90,Mendung Tipis,100,Terang,330,Mendung Tipis
18/05/2022,5541,5281,05:00,20,Mendung Tipis,100,Terang,645,Terang,280,Terang,70,Terang,140,Mendung Tipis,60,Mendung Tipis,-190,Mendung Tipis,180,Mendung Tipis,90,Mendung Tipis,100,Terang,330,Mendung Tipis
18/05/2022,5540,5282,06:00,20,Mendung Tipis,90,Terang,660,Terang,300,Terang,60,Terang,130,Mendung Tipis,60,Mendung Tipis,-190,Mendung,165,Mendung Tipis,90,Mendung Tipis,100,Terang,330,Mendung Tipis
18/05/2022,5539,5283,07:00,20,Terang,90,Terang,660,Terang,310,Terang,70,Terang,125,Terang,55,Terang,-185,Terang,160,Terang,90,Mendung,100,Terang,330,Terang
18/05/2022,5538,5284,08:00,10,Terang,90,Terang,660,Terang,310,Terang,70,Terang,120,Terang,80,Terang,-185,Terang,148,Terang,90,Terang,100,Terang,330,Terang
18/05/2022,5537,5285,09:00,10,Terang,90,Terang,650,Terang,300,Terang,60,Terang,100,Terang,95,Terang,-175,Terang,150,Terang,80,Terang,100,Terang,330,Terang
18/05/2022,5536,5286,10:00,10,Terang,85,Terang,640,Terang,300,Terang,60,Terang,110,Terang,100,Terang,-170,Terang,150,Mendung Tipis,80,Terang,100,Terang,330,Terang
18/05/2022,5535,5287,11:00,10,Terang,85,Terang,635,Terang,290,Terang,50,Terang,110,Terang,100,Terang,-175,Terang,149,Terang,80,Terang,100,Terang,330,Terang
18/05/2022,5534,5288,12:00,10,Terang,85,Terang,630,Terang,290,Terang,50,Terang,110,Terang,100,Terang,-175,Terang,155,Terang,80,Terang,100,Terang,330,Terang
18/05/2022,5533,5289,13:00,40,Hujan,85,Terang,625,Terang,280,Terang,50,Mendung Tipis,100,Terang,110,Terang,-175,Terang,160,Terang,80,Terang,100,Terang,330,Terang
18/05/2022,5532,5290,14:00,70,Mendung,85,Mendung Tipis,620,Terang,270,Terang,50,Mendung Tipis,90,Terang,110,Terang,-175,Terang,164,Terang,80,Mendung,100,Terang,330,Terang
18/05/2022,5531,5291,15:00,50,Mendung,85,Mendung,615,Terang,270,Terang,50,Mendung Tipis,90,Mendung,110,Terang,-175,Terang,170,Terang,80,Mendung,90,Terang,330,Terang
18/05/2022,5530,5292,16:00,30,Mendung Tipis,85,Mendung,610,Hujan,280,Hujan,50,Mendung,90,Mendung,110,Hujan,-175,Mendung,180,Mendung,80,Mendung,90,Mendung,330,Hujan
18/05/2022,5529,5293,17:00,20,Mendung Tipis,85,Mendung,610,Mendung,320,Gerimis,50,Mendung,90,Mendung,175,Gerimis,-175,Gerimis,194,Hujan,80,Mendung,90,Mendung,350,Mendung
18/05/2022,5528,5294,18:00,20,Mendung,85,Mendung,610,Mendung,320,Gerimis,50,Mendung,90,Mendung,175,Mendung,-175,Mendung,202,Mendung,80,Mendung Tipis,90,Mendung Tipis,390,Mendung
18/05/2022,5527,5295,19:00,20,Mendung,145,Mendung,605,Hujan,300,Mendung,50,Mendung,90,Mendung,215,Mendung,-175,Mendung Tipis,225,Mendung,80,Mendung Tipis,90,Mendung Tipis,380,Mendung Tipis
18/05/2022,5526,5296,20:00,20,Gerimis,130,Mendung Tipis,605,Mendung,290,Mendung,50,Mendung,90,Mendung,220,Mendung,-175,Mendung Tipis,233,Mendung,80,Mendung Tipis,90,Mendung Tipis,360,Mendung Tipis
18/05/2022,5525,5297,21:00,20,Mendung,120,Mendung Tipis,600,Mendung,280,Mendung,50,Mendung,90,Mendung,220,Mendung,-175,Mendung Tipis,245,Mendung,80,Mendung Tipis,90,Mendung Tipis,350,Mendung Tipis
18/05/2022,5524,5298,22:00,20,Mendung,115,Mendung Tipis,600,Mendung,270,Mendung Tipis,50,Mendung Tipis,90,Mendung,245,Mendung Tipis,-160,Mendung Tipis,254,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,350,Terang
18/05/2022,5523,5299,23:00,20,Mendung,110,Terang,600,Mendung,280,Mendung,50,Mendung Tipis,90,Mendung,245,Mendung Tipis,-155,Mendung Tipis,255,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,340,Terang
19/05/2022,5571,5300,00:00,20,Mendung,110,Terang,600,Mendung,280,Mendung,50,Mendung Tipis,90,Mendung,245,Terang,-155,Mendung Tipis,255,Mendung Tipis,80,Mendung Tipis,90,Terang,330,Mendung Tipis
19/05/2022,5570,5301,01:00,20,Mendung,105,Terang,590,Mendung,280,Mendung,40,Mendung Tipis,90,Mendung,210,Terang,-155,Mendung Tipis,250,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
19/05/2022,5569,5302,02:00,20,Mendung,100,Terang,590,Mendung,280,Mendung,40,Mendung Tipis,90,Mendung,210,Terang,-155,Mendung Tipis,240,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
19/05/2022,5568,5303,03:00,20,Mendung Tipis,100,Terang,625,Mendung,280,Mendung,40,Mendung Tipis,90,Mendung,210,Terang,-160,Terang,230,Mendung Tipis,80,Mendung Tipis,90,Terang,330,Mendung Tipis
19/05/2022,5567,5304,04:00,20,Mendung Tipis,95,Terang,640,Mendung,280,Mendung Tipis,30,Mendung Tipis,90,Mendung,210,Terang,-160,Terang,225,Mendung Tipis,80,Mendung Tipis,90,Terang,330,Mendung Tipis
19/05/2022,5566,5305,05:00,20,Mendung Tipis,95,Terang,650,Mendung,280,Mendung Tipis,30,Mendung Tipis,90,Mendung,210,Terang,-165,Terang,210,Mendung Tipis,80,Mendung Tipis,90,Terang,330,Mendung Tipis
19/05/2022,5565,5306,06:00,20,Mendung Tipis,95,Terang,645,Mendung,280,Mendung Tipis,30,Mendung Tipis,90,Mendung,210,Terang,-170,Terang,194,Terang,80,Mendung Tipis,90,Terang,330,Terang
19/05/2022,5564,5307,07:00,20,Terang,95,Terang,640,Mendung Tipis,280,Mendung Tipis,30,Mendung Tipis,90,Mendung,190,Terang,-170,Terang,178,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Mendung Tipis
19/05/2022,5563,5308,08:00,20,Terang,90,Terang,635,Terang,280,Terang,30,Mendung Tipis,80,Mendung,180,Terang,-175,Terang,169,Mendung Tipis,80,Terang,90,Terang,330,Terang
19/05/2022,5562,5309,09:00,20,Terang,90,Terang,635,Terang,280,Terang,20,Terang,70,Terang,100,Terang,-175,Terang,160,Mendung Tipis,80,Terang,90,Terang,330,Mendung Tipis
19/05/2022,5561,5310,10:00,20,Terang,90,Terang,635,Terang,280,Mendung Tipis,20,Terang,70,Terang,95,Terang,-175,Terang,155,Mendung Tipis,80,Terang,90,Terang,330,Mendung Tipis
19/05/2022,5560,5311,11:00,20,Terang,90,Mendung Tipis,620,Terang,270,Mendung Tipis,20,Terang,70,Mendung Tipis,90,Terang,-170,Terang,160,Mendung Tipis,80,Terang,90,Terang,330,Terang
19/05/2022,5559,5312,12:00,20,Terang,90,Terang,615,Mendung Tipis,260,Terang,20,Terang,70,Terang,90,Terang,-170,Terang,154,Terang,80,Terang,90,Terang,330,Terang
19/05/2022,5558,5313,13:00,20,Gerimis,90,Mendung Tipis,610,Terang,260,Terang,20,Terang,70,Terang,85,Terang,-165,Terang,159,Terang,80,Terang,90,Terang,330,Mendung Tipis
19/05/2022,5557,5314,14:00,20,Mendung,90,Gerimis,610,Hujan,250,Terang,40,Terang,70,Mendung Tipis,85,Terang,-165,Terang,170,Terang,80,Terang,90,Mendung Tipis,330,Gerimis
19/05/2022,5556,5315,15:00,20,Mendung Tipis,110,Mendung,610,Mendung Tipis,250,Mendung,40,Mendung,85,Hujan,80,Mendung Tipis,-165,Terang,182,Gerimis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
19/05/2022,5555,5316,16:00,30,Mendung,100,Gerimis,610,Mendung,250,Terang,30,Mendung,130,Gerimis,80,Mendung Tipis,-165,Terang,192,Terang,80,Mendung,90,Mendung Tipis,400,Mendung
19/05/2022,5554,5317,17:00,20,Mendung,115,Gerimis,605,Gerimis,250,Mendung,40,Mendung,130,Mendung,75,Mendung Tipis,-170,Gerimis,195,Gerimis,80,Mendung,90,Gerimis,400,Mendung
19/05/2022,5553,5318,18:00,20,Mendung,105,Mendung,600,Gerimis,250,Gerimis,40,Gerimis,125,Mendung,90,Hujan,-170,Mendung,208,Gerimis,80,Mendung,90,Gerimis,380,Mendung
19/05/2022,5552,5319,19:00,20,Mendung,115,Mendung,600,Mendung,250,Mendung,70,Mendung,120,Mendung Tipis,125,Mendung,-170,Mendung,220,Mendung,80,Mendung Tipis,90,Mendung,360,Mendung
19/05/2022,5551,5320,20:00,20,Mendung,110,Mendung Tipis,600,Mendung Tipis,250,Mendung,80,Mendung,120,Mendung Tipis,160,Mendung Tipis,-170,Mendung,225,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,350,Mendung Tipis
19/05/2022,5550,5321,21:00,20,Mendung,105,Mendung Tipis,595,Mendung Tipis,250,Mendung,80,Mendung Tipis,120,Mendung Tipis,170,Mendung Tipis,-170,Mendung Tipis,235,Mendung Tipis,80,Mendung Tipis,90,Mendung,340,Mendung Tipis
19/05/2022,5549,5322,22:00,20,Mendung,100,Mendung Tipis,595,Mendung Tipis,250,Mendung Tipis,80,Mendung Tipis,120,Mendung Tipis,160,Terang,-170,Mendung Tipis,246,Mendung,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
19/05/2022,5548,5323,23:00,20,Mendung,100,Mendung Tipis,595,Mendung Tipis,260,Mendung Tipis,80,Terang,115,Mendung Tipis,150,Terang,-170,Mendung Tipis,255,Mendung,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5596,5324,00:00,20,Mendung,100,Mendung Tipis,595,Mendung Tipis,280,Mendung Tipis,70,Terang,115,Mendung Tipis,135,Terang,-170,Terang,253,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5595,5325,01:00,20,Mendung,100,Mendung Tipis,620,Mendung Tipis,290,Mendung Tipis,60,Terang,115,Mendung Tipis,125,Terang,-170,Terang,250,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5594,5326,02:00,20,Mendung,95,Mendung Tipis,635,Terang,300,Mendung Tipis,50,Terang,115,Mendung Tipis,115,Terang,-170,Terang,245,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5593,5327,03:00,20,Mendung,95,Mendung Tipis,635,Terang,300,Mendung Tipis,40,Terang,115,Mendung Tipis,110,Terang,-170,Terang,238,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5592,5328,04:00,20,Mendung Tipis,95,Mendung Tipis,635,Terang,300,Mendung Tipis,40,Terang,95,Mendung Tipis,100,Terang,-170,Terang,235,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5591,5329,05:00,20,Mendung Tipis,95,Mendung Tipis,635,Terang,300,Mendung Tipis,40,Terang,95,Mendung Tipis,95,Terang,-170,Terang,220,Mendung Tipis,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
20/05/2022,5590,5330,06:00,20,Mendung Tipis,95,Mendung Tipis,630,Terang,300,Terang,40,Terang,90,Terang,90,Terang,-170,Terang,205,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Terang
20/05/2022,5589,5331,07:00,20,Mendung Tipis,90,Mendung Tipis,625,Terang,300,Terang,40,Terang,90,Terang,90,Terang,-175,Terang,190,Terang,80,Mendung Tipis,90,Mendung Tipis,330,Mendung Tipis
