Seq,Unit,Dropout,LR,Batch Size,Epoch,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
1,"[128, 64]",0.4,0.01,32,25,160.77263474,15.68516653,4.58303777,0.01668146,0.88270693,16.06214121,5.39536265,0.01153747,0.17062292
1,"[128, 64]",0.2,0.005,32,19,115.26554823,14.35614224,4.21862235,0.01458029,0.90174162,15.53080961,4.68362165,0.01040413,0.22458653
1,"[128, 64]",0.2,0.01,32,8,53.75760245,16.93003629,5.85917032,0.01970622,0.86334993,16.90239347,7.6662599,0.01500062,0.08157951
1,"[128, 64]",0.6,0.005,32,18,116.70423079,16.62909492,5.14543143,0.01847013,0.86816482,15.47174343,4.63660887,0.01034718,0.23047336
1,"[128, 64]",0.6,0.01,32,11,71.75410032,17.60173249,6.89121968,0.02135899,0.85229169,16.5074634,6.48423206,0.01311638,0.12399652
1,"[128, 64]",0.0,0.005,32,15,89.60351419,14.87902075,4.31106659,0.01550702,0.89445376,15.54051785,4.32320325,0.00985132,0.22361682
1,"[128, 64]",0.0,0.01,32,17,101.88368082,13.65680083,3.86821158,0.01312108,0.91108152,15.86214394,4.96285333,0.01083853,0.19114827
1,"[16, 8]",0.1,0.005,32,20,127.01574135,16.17048711,5.50257385,0.01897924,0.87533622,15.60296025,4.71095533,0.01048035,0.21736521
1,"[16, 8]",0.1,0.01,32,27,164.63004851,16.29469817,6.06490448,0.01997372,0.87341369,15.170039,4.123799,0.00952688,0.26019282
1,"[16, 8]",0.4,0.005,32,10,66.24022675,19.82979258,10.29106259,0.02743575,0.81253058,15.90261102,5.41210217,0.01145655,0.18701596
1,"[16, 8]",0.4,0.01,32,20,124.19796252,22.35511819,14.41867269,0.03378723,0.76174171,15.83879245,5.96214772,0.0122751,0.19352802
1,"[16, 8]",0.2,0.005,32,11,70.81991482,17.25348875,6.57813222,0.02088386,0.85807858,15.76667441,6.29756428,0.01283246,0.20085544
1,"[16, 8]",0.2,0.01,32,23,137.76802778,17.72464033,8.12455702,0.02374532,0.85022168,15.3838688,5.07856376,0.0109816,0.23918988
1,"[16, 8]",0.6,0.005,32,6,44.87528348,20.78556713,10.39609741,0.02667848,0.79402342,16.27351131,5.46137766,0.01158399,0.14865089
1,"[16, 8]",0.6,0.01,32,11,75.21569705,21.0273014,9.85223455,0.02624179,0.78920458,15.78690697,5.07380363,0.01098237,0.19880312
1,"[16, 8]",0.0,0.005,32,9,52.29237294,16.37588433,4.7685799,0.01780639,0.87214915,16.69406281,7.00211321,0.0139465,0.10408
1,"[16, 8]",0.0,0.01,32,11,66.95247698,16.31859642,5.09561321,0.01838909,0.87304211,16.44259986,5.61167231,0.01184352,0.13086723
1,[128],0.1,0.005,32,8,40.5001812,16.44977448,4.88443875,0.01808101,0.87099279,15.76623326,4.98542944,0.0108519,0.20090016
1,[128],0.1,0.01,32,8,39.34610963,16.90288537,5.88140444,0.01981118,0.86378787,16.09384305,5.61120329,0.01179557,0.16734581
1,[128],0.4,0.005,32,33,162.11340261,15.00965016,4.00331098,0.01558562,0.89259235,15.44276651,4.32569346,0.00987195,0.23335315
1,[128],0.4,0.01,32,21,106.30536008,15.56629755,4.31787786,0.01673131,0.88447799,15.45399629,4.80891003,0.01057909,0.23223775
1,[128],0.2,0.005,32,33,155.63076353,14.66992649,3.85000988,0.01532297,0.89739939,15.57381339,4.71170145,0.01045066,0.22028645
1,[128],0.2,0.01,32,12,63.09214711,16.42435462,5.16792547,0.01844594,0.87139119,15.84218893,5.12121367,0.01108594,0.1931821
1,[128],0.6,0.005,32,21,104.78867769,16.0538827,4.60806814,0.01736715,0.87712762,15.40078201,4.57838092,0.01024515,0.23751607
1,[128],0.6,0.01,32,33,164.81498647,15.96844908,4.97046003,0.01777563,0.87843192,15.4186137,3.87040426,0.00919405,0.23574937
1,[128],0.0,0.005,32,6,27.98131466,16.78499469,5.29637351,0.01882514,0.86568129,15.77899931,4.60978145,0.01024185,0.19960556
1,[128],0.0,0.01,32,7,32.00419021,16.85719294,5.58390079,0.01928282,0.8645233,15.83687661,4.72799363,0.01045943,0.19372311
1,"[32, 16]",0.1,0.005,32,21,139.46543598,15.65320983,4.70223784,0.01742886,0.88318439,15.36011262,4.13831601,0.0095641,0.24153779
1,"[32, 16]",0.1,0.01,32,12,73.14464808,16.78974527,5.90074615,0.01983092,0.86560525,16.22901837,6.05634918,0.0125263,0.15329982
1,"[32, 16]",0.4,0.005,32,10,70.26663709,19.43787495,9.9608503,0.02695682,0.81986768,15.50932969,3.88598974,0.00914057,0.22672992
1,"[32, 16]",0.4,0.01,32,15,99.3023634,20.85783691,11.63634701,0.02980883,0.7925886,15.64362633,4.7185339,0.01044148,0.21328032
1,"[32, 16]",0.2,0.005,32,18,108.37352633,16.15823157,5.16801829,0.01841063,0.87552511,15.64666483,5.30279476,0.01134022,0.21297468
1,"[32, 16]",0.2,0.01,32,18,111.63734436,16.95261029,6.84806772,0.02145066,0.86298528,16.90964348,5.57597941,0.0117719,0.08079146
1,"[32, 16]",0.6,0.005,32,8,49.33284426,18.09787394,7.28704112,0.02207877,0.84384741,15.67355477,5.80286574,0.01205811,0.21026723
1,"[32, 16]",0.6,0.01,32,19,134.82453084,17.90838202,6.83587147,0.02112858,0.84710025,16.77918573,6.24481451,0.01282894,0.09492012
1,"[32, 16]",0.0,0.005,32,21,121.14195466,14.97045633,4.3112928,0.01586156,0.89315255,15.39126592,4.09742509,0.0094825,0.23845805
1,"[32, 16]",0.0,0.01,32,30,170.01388764,14.00314237,4.17338569,0.0127181,0.90651432,15.59038768,5.03045569,0.01090167,0.21862596
1,[64],0.1,0.005,32,7,35.03136897,16.70943587,5.32579725,0.01877565,0.86688786,16.07214735,6.28413471,0.01280629,0.16958926
1,[64],0.1,0.01,32,7,36.84071112,17.02854405,6.05175375,0.02002762,0.8617551,16.03783124,6.0923827,0.01254168,0.17313154
1,[64],0.4,0.005,32,20,95.98968077,16.37600322,6.20193349,0.01989044,0.8721473,15.26235208,4.11222449,0.00952919,0.25116164
1,[64],0.4,0.01,32,21,111.71031547,16.70429426,5.52627572,0.01908829,0.86696977,15.82839305,5.5805758,0.01174457,0.19458669
1,[64],0.2,0.005,32,23,117.10689354,15.38103352,4.17620126,0.01628675,0.88721142,16.03248346,5.15390211,0.01113299,0.17368288
1,[64],0.2,0.01,32,12,57.93337202,16.52889914,5.29749444,0.01865376,0.86974874,15.75669581,4.74687331,0.01055013,0.20186667
1,[64],0.6,0.005,32,19,96.15742135,23.09311125,13.70895426,0.03333358,0.74575116,15.48447988,5.28283879,0.01129923,0.22920588
1,[64],0.6,0.01,32,16,77.10904312,17.4991508,5.85570752,0.01954064,0.85400835,15.81691129,5.66985732,0.01192008,0.19575475
1,[64],0.0,0.005,32,8,36.23537159,16.37530144,4.95000961,0.01811337,0.87215825,15.43762932,4.46021956,0.01003214,0.23386313
1,[64],0.0,0.01,32,8,35.76700664,16.62645676,5.44442723,0.01898584,0.86820665,15.41225218,4.2696455,0.00975486,0.23637988
1,"[64, 32]",0.1,0.005,32,20,131.4390769,14.19171983,4.35473333,0.01458926,0.90397946,15.37531944,4.1782357,0.00965192,0.24003526
1,"[64, 32]",0.1,0.01,32,11,75.64740491,16.27609609,4.91909403,0.01808389,0.87370255,16.54444838,5.70807961,0.01200705,0.12006675
1,"[64, 32]",0.4,0.005,32,25,152.27895045,16.16081146,4.68857606,0.0175507,0.87548536,15.7012402,5.43357797,0.01156777,0.20747483
1,"[64, 32]",0.4,0.01,32,24,155.10543585,16.35736895,5.90908691,0.01943701,0.8724381,15.91767614,5.62965428,0.01186589,0.18547489
1,"[64, 32]",0.2,0.005,32,18,133.19249725,15.3200739,4.78094213,0.01698755,0.88810368,15.52093324,4.42833233,0.01002576,0.22557242
1,"[64, 32]",0.2,0.01,32,17,114.21099162,15.09528564,4.56973358,0.015921,0.89136325,15.60825924,4.61927482,0.01032296,0.21683353
1,"[64, 32]",0.6,0.005,32,16,100.45911622,17.02087714,6.03005697,0.02010291,0.86187956,16.00005636,6.06687404,0.0125325,0.1770221
1,"[64, 32]",0.6,0.01,32,14,93.78483081,17.9144001,7.16302992,0.02182878,0.84699747,15.96366307,5.45512543,0.01160233,0.18076169
1,"[64, 32]",0.0,0.005,32,11,62.11118627,15.88412634,4.43324081,0.01713612,0.87971243,16.07057549,5.77644496,0.01211012,0.16975168
1,"[64, 32]",0.0,0.01,32,16,99.00647473,14.49590475,4.43615989,0.01455564,0.89981914,16.11389303,5.40604312,0.01149273,0.16526985
