learning_rate,n_estimators,max_depth,training_time_sec,train_rmse,train_mae,train_mape,train_r2,test_rmse,test_mae,test_mape,test_r2
0.01,1000,2,5.3062,16.08876316,4.06304308,0.01484142,0.86844766,15.06631134,3.59935216,0.00872838,0.27014853
0.01,1000,3,6.6765,15.44547904,3.85294587,0.0140161,0.87875718,14.95697728,3.33382977,0.00832128,0.28070295
0.01,1000,4,11.3124,14.19055092,3.57817755,0.01243699,0.8976585,15.5472432,3.56330267,0.00865121,0.22280965
0.01,1000,5,9.5994,12.59569965,3.30443562,0.01072205,0.91936978,17.14718351,4.08069889,0.00942272,0.05462045
0.01,1000,6,12.3709,10.86314566,2.99694457,0.00910421,0.9400258,15.97992056,3.28916184,0.00822701,0.17894954
0.01,1000,7,19.9834,9.03523366,2.65883842,0.00766532,0.95851109,15.78760552,3.30712413,0.00825927,0.19859297
0.01,1000,8,23.4698,7.50792127,2.34645153,0.00645884,0.97135211,15.21354876,3.06115009,0.00789055,0.25581369
0.01,1000,9,31.4615,6.21466857,2.04966556,0.00544931,0.98037141,15.23719629,3.00913489,0.0078178,0.25349841
0.01,2000,1,9.5552,16.32150099,4.14333407,0.01516822,0.8646141,15.09947768,3.58575545,0.00870855,0.26693166
0.01,2000,2,10.5864,15.80144754,3.95422472,0.01444448,0.87310427,15.18432469,3.99511831,0.00932639,0.25867
0.01,2000,3,16.2377,14.65195631,3.71633331,0.01319151,0.89089504,16.7002031,4.36724396,0.00986794,0.103265
0.01,2000,4,15.8339,12.9050803,3.4154518,0.01128185,0.91536019,19.6114936,4.73273128,0.01039837,-0.2366362
0.01,2000,5,21.6049,10.82557942,3.09418943,0.0093211,0.94043988,22.62305996,6.54607871,0.01312449,-0.64559632
0.01,2000,6,23.024,8.80900184,2.73794893,0.00757345,0.96056275,21.52629193,5.54620464,0.01162342,-0.48990667
0.01,2000,7,31.6981,6.9228135,2.35294274,0.00607605,0.9756433,18.0594622,4.68533745,0.01033443,-0.04864923
0.01,2000,8,46.9542,5.45348943,1.99343959,0.00482086,0.98488521,16.05542095,4.0340839,0.00936389,0.17117278
0.01,2000,9,53.9077,4.20855689,1.64459854,0.00374638,0.9909984,15.86611331,3.87967953,0.00913913,0.19060276
0.01,3000,1,16.7076,16.26558615,4.08732907,0.01505035,0.86554013,15.12122795,3.68641325,0.00886186,0.26481822
0.01,3000,2,17.1294,15.60279578,3.91171766,0.01420904,0.87627482,15.5358429,4.25289613,0.00971205,0.22394901
0.01,3000,3,23.6522,14.04005255,3.63051466,0.01257486,0.89981776,18.8313847,4.79880232,0.01050725,-0.14021073
0.01,3000,4,26.7675,11.9209992,3.28887102,0.01038068,0.92777649,23.27171061,5.46495387,0.0114908,-0.74131455
0.01,3000,5,31.9144,9.55860136,2.91869438,0.00831777,0.95356537,25.1748592,7.16336607,0.01405127,-1.03776789
0.01,3000,6,36.4741,7.4646872,2.51590555,0.00654489,0.97168109,23.11049613,6.10150908,0.0124604,-0.71727225
0.01,3000,7,42.9038,5.57817557,2.07691805,0.0049745,0.98418615,19.20326357,5.17401188,0.0110717,-0.18568875
0.01,3000,8,58.6353,4.13912849,1.66957514,0.00375575,0.99129295,16.331261,4.31720988,0.00979494,0.14244881
0.01,3000,9,86.0028,3.00416847,1.28380281,0.00271102,0.99541328,15.98107782,4.10451318,0.0094824,0.17883062
0.03,50,1,0.5756,26.39287471,14.34883506,0.03187506,0.64598093,17.47394714,9.17521865,0.01711761,0.01824607
0.03,50,2,0.6371,20.73373288,10.18096018,0.02520728,0.78152173,16.20979643,6.87566852,0.01365262,0.15515753
0.03,50,3,0.6406,19.46031842,9.40234039,0.02390783,0.80753439,16.20381322,7.23223365,0.0142032,0.1557811
0.03,50,4,0.6044,18.8439593,9.19294087,0.02314576,0.81953309,16.06385892,7.11298317,0.01402395,0.17030136
0.03,50,5,0.7048,18.30896991,9.08449562,0.02222389,0.82963472,16.04207907,7.10849893,0.01401642,0.1725497
0.03,50,6,0.8269,17.53698662,8.9353032,0.0213339,0.84369848,16.0343551,7.0983373,0.0140002,0.17334631
0.03,50,7,1.0397,16.48909551,8.78471616,0.02065551,0.86181945,16.08297376,7.12672544,0.01404196,0.16832562
0.03,50,8,1.6059,15.67215778,8.64416735,0.02009666,0.87517233,16.0325121,6.99717112,0.01384382,0.17353633
0.03,50,9,4.4938,15.09531137,8.5252116,0.01970696,0.88419231,16.09386858,7.04199809,0.01390866,0.16719847
0.03,100,1,1.2772,20.56552972,9.1682242,0.02361701,0.78505217,15.74962508,5.86595243,0.012134,0.20244424
0.03,100,2,1.2363,17.16726927,5.42508093,0.01757635,0.85021935,15.2016033,3.95245413,0.00925009,0.25698188
0.03,100,3,1.0751,16.56602181,4.86563068,0.01638602,0.86052714,14.9827619,3.52421723,0.00860262,0.27822079
0.03,100,4,1.3547,15.96654571,4.56230972,0.01531262,0.87043873,14.92743975,3.40974921,0.0084272,0.28354112
0.03,100,5,1.3156,15.1633416,4.34913705,0.01395257,0.88314613,14.90627752,3.30549905,0.00826844,0.28557109
0.03,100,6,1.8082,13.85987743,4.12343022,0.01257007,0.90237253,14.88577873,3.23329285,0.00815706,0.28753468
0.03,100,7,2.0239,12.22028967,3.88415982,0.01140051,0.92410446,15.00290291,3.21173406,0.0081213,0.27627894
0.03,100,8,2.7233,10.97113668,3.68057982,0.01055734,0.93882746,15.00023821,3.24627737,0.0081704,0.276536
0.03,100,9,4.0944,9.86399304,3.49603864,0.00985699,0.95055086,15.02059737,3.25107436,0.00817322,0.27457081
0.03,200,1,3.1218,17.28924936,5.52179542,0.01774565,0.84808329,15.2149156,4.03511122,0.00937861,0.25567996
0.03,200,2,2.9403,16.36166278,4.25972803,0.01541791,0.863947,15.10091529,3.63140483,0.00877491,0.26679206
0.03,200,3,2.1947,15.84200751,3.99445662,0.01462623,0.87245199,14.94875801,3.32011181,0.00830292,0.28149327
0.03,200,4,2.5527,14.93063977,3.69509763,0.01329023,0.88670517,14.89878652,2.96504276,0.00775972,0.28628897
0.03,200,5,5.6872,13.67337815,3.45473543,0.01163511,0.90498221,14.95703114,2.84872836,0.00757564,0.28069776
0.03,200,6,2.7837,12.13089701,3.18707834,0.0100998,0.92521077,14.88125405,2.5770562,0.00716502,0.28796773
